block,street_name,Address,Postal,Latitude,Longitude
95,LOR 4 TOA PAYOH,95 LORONG 4 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 310095,310095,1.33889072150034,103.848993316875
5,UPP ALJUNIED LANE,5 UPPER ALJUNIED LANE JOO SENG GREEN SINGAPORE 360005,360005,1.33372865982665,103.879898473982
59,LOR 5 TOA PAYOH,59 LORONG 5 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310059,310059,1.33675035701881,103.851794384284
69,LOR 4 TOA PAYOH,69 LORONG 4 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310069,310069,1.33418088520743,103.852706937473
73,LOR 4 TOA PAYOH,73 LORONG 4 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310073,310073,1.33432001159635,103.851714328755
227,LOR 8 TOA PAYOH,227 LORONG 8 TOA PAYOH TOA PAYOH EIGHT SINGAPORE 310227,310227,1.33951514445795,103.857970837281
193,LOR 4 TOA PAYOH,193 LORONG 4 TOA PAYOH TOA PAYOH CENTRAL SINGAPORE 310193,310193,1.33159005591995,103.851295104405
200,TOA PAYOH NTH,200 TOA PAYOH NORTH TOA PAYOH SPRING SINGAPORE 310200,310200,1.34167292743585,103.851007776843
208,TOA PAYOH NTH,208 TOA PAYOH NORTH TOA PAYOH NORTH SINGAPORE 310208,310208,1.34189361849197,103.845207805828
209,TOA PAYOH NTH,209 TOA PAYOH NORTH TOA PAYOH NORTH SINGAPORE 310209,310209,1.34185348292638,103.84481468336
15,JOO SENG RD,15 JOO SENG ROAD JOO SENG HEIGHTS SINGAPORE 360015,360015,1.33550132176622,103.880231498548
17,JOO SENG RD,17 JOO SENG ROAD JOO SENG HEIGHTS SINGAPORE 360017,360017,1.33616230952626,103.881375973843
117,POTONG PASIR AVE 1,117 POTONG PASIR AVENUE 1 SINGAPORE 350117,350117,1.33600825252357,103.863020849819
14,JOO SENG RD,14 JOO SENG ROAD JOO SENG HEIGHTS SINGAPORE 360014,360014,1.33607365258296,103.879853823853
136,POTONG PASIR AVE 3,136 POTONG PASIR AVENUE 3 SINGAPORE 350136,350136,1.33398254838691,103.866520142842
218,LOR 8 TOA PAYOH,218 LORONG 8 TOA PAYOH SINGAPORE 310218,310218,1.34272583549089,103.855151579728
15,MARSILING LANE,15 MARSILING LANE MARSILING GARDENS SINGAPORE 730015,730015,1.44192560223859,103.778158395764
13,MARSILING LANE,13 MARSILING LANE MARSILING GARDENS SINGAPORE 730013,730013,1.44109627463339,103.779276133737
12,MARSILING LANE,12 MARSILING LANE MARSILING GARDENS SINGAPORE 730012,730012,1.44051412860781,103.778621611934
6,MARSILING DR,6 MARSILING DRIVE MARSILING GARDENS SINGAPORE 730006,730006,1.44207297644105,103.776353990531
125,MARSILING RISE,125 MARSILING RISE SINGAPORE 730125,730125,1.43848292251437,103.779524807409
130,MARSILING RISE,130 MARSILING RISE SINGAPORE 730130,730130,1.43812644143688,103.778700479218
2,MARSILING DR,2 MARSILING DRIVE MARSILING SPRING SINGAPORE 730002,730002,1.43993828758599,103.776694750398
1,MARSILING DR,1 MARSILING DRIVE MARSILING SPRING SINGAPORE 730001,730001,1.44067109860246,103.775739945213
213,MARSILING CRES,213 MARSILING CRESCENT SINGAPORE 730213,730213,1.44640891217967,103.772202483941
217,MARSILING CRES,217 MARSILING CRESCENT SINGAPORE 730217,730217,1.44675368354503,103.772529543963
212,MARSILING CRES,212 MARSILING CRESCENT SINGAPORE 730212,730212,1.44621408696805,103.773079709744
31,MARSILING DR,31 MARSILING DRIVE MARSILING SAPPHIRE SINGAPORE 730031,730031,1.44298595480646,103.772342694658
22,MARSILING DR,22 MARSILING DRIVE MARSILING GREEN SINGAPORE 730022,730022,1.44189730082889,103.774373791954
24,MARSILING DR,24 MARSILING DRIVE MARSILING GREEN SINGAPORE 730024,730024,1.44150533051525,103.77213161946
1A,WOODLANDS CTR RD,1A MERLIMAU ROAD,NIL,1.28947818585053,103.704658534981
203,MARSILING DR,203 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730203,730203,1.44378245782924,103.774416596146
204,MARSILING DR,204 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730204,730204,1.44421587707158,103.77402718469
206,MARSILING DR,206 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730206,730206,1.44540729578602,103.77336982144
146,WOODLANDS ST 13,146 WOODLANDS STREET 13 SINGAPORE 730146,730146,1.43611788840055,103.774084353729
8,MARSILING DR,8 MARSILING DRIVE MARSILING GARDENS SINGAPORE 730008,730008,1.44134504107456,103.777182721751
29,MARSILING DR,29 MARSILING DRIVE MARSILING SAPPHIRE SINGAPORE 730029,730029,1.4431021898587,103.773366512748
25,MARSILING DR,25 MARSILING DRIVE MARSILING GREEN SINGAPORE 730025,730025,1.4419400958206,103.772053205058
205,MARSILING DR,205 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730205,730205,1.4449461460443,103.773484126567
104,WOODLANDS ST 13,104 WOODLANDS STREET 13 SINGAPORE 730104,730104,1.43646587087026,103.781576865168
171,WOODLANDS ST 11,171 WOODLANDS STREET 11 SINGAPORE 730171,730171,1.43397497861501,103.776526806695
165,WOODLANDS ST 13,165 WOODLANDS STREET 13 SINGAPORE 730165,730165,1.43297209045375,103.774926546572
162,WOODLANDS ST 13,162 WOODLANDS STREET 13 SINGAPORE 730162,730162,1.43302886817123,103.773134083234
10,MARSILING DR,10 MARSILING DRIVE MARSILING GARDENS SINGAPORE 730010,730010,1.44080567418718,103.777318569996
35,MARSILING DR,35 MARSILING DRIVE MARSILING SAPPHIRE SINGAPORE 730035,730035,1.44498346336295,103.771720496252
36,MARSILING DR,36 MARSILING DRIVE MARSILING SAPPHIRE SINGAPORE 730036,730036,1.44532379604885,103.772192712434
116,YISHUN RING RD,116 YISHUN RING ROAD CHONG PANG VALE SINGAPORE 760116,760116,1.43502750249052,103.82813490143
101,YISHUN AVE 5,101 YISHUN AVENUE 5 CHONG PANG CITY SINGAPORE 760101,760101,1.4305357538408,103.827667722074
107,YISHUN RING RD,107 YISHUN RING ROAD CHONG PANG GARDEN SINGAPORE 760107,760107,1.4322180811837,103.827520197458
706,YISHUN AVE 5,706 YISHUN AVENUE 5 CHONG PANG GREEN SINGAPORE 760706,760706,1.42886692085513,103.828909001953
701,YISHUN AVE 5,701 YISHUN AVENUE 5 CHONG PANG GREEN SINGAPORE 760701,760701,1.42995455706118,103.828835235349
712,YISHUN AVE 5,712 YISHUN AVENUE 5 CHONG PANG GREEN SINGAPORE 760712,760712,1.42785215049801,103.827781339299
736,YISHUN ST 72,736 YISHUN STREET 72 NEE SOON CENTRAL VISTA SINGAPORE 760736,760736,1.42865838624933,103.831727606169
742,YISHUN AVE 5,742 YISHUN AVENUE 5 AVERBEL CHILD DEVELOPMENT CENTRE PTE LTD SINGAPORE 760742,760742,1.42972006809811,103.83310944896
138,YISHUN RING RD,138 YISHUN RING ROAD SINGAPORE 760138,760138,1.43160991206918,103.830614068732
136,YISHUN RING RD,136 YISHUN RING ROAD SINGAPORE 760136,760136,1.43203129125603,103.831436163973
121,YISHUN ST 11,121 YISHUN STREET 11 CHONG PANG VIEW SINGAPORE 760121,760121,1.43436897707941,103.830142952357
215,YISHUN ST 21,215 YISHUN STREET 21 SINGAPORE 760215,760215,1.43174084979873,103.835660042979
216,YISHUN ST 21,216 YISHUN STREET 21 SINGAPORE 760216,760216,1.4322759133834,103.836404106464
217,YISHUN ST 21,217 YISHUN STREET 21 KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE SINGAPORE 760217,760217,1.43262267614989,103.836318733123
219,YISHUN ST 21,219 YISHUN STREET 21 YISHUN GARDENS SINGAPORE 760219,760219,1.43331614582593,103.836150284922
143,YISHUN RING RD,143 YISHUN RING ROAD SINGAPORE 760143,760143,1.43100259364042,103.831093779909
137,YISHUN RING RD,137 YISHUN RING ROAD SINGAPORE 760137,760137,1.43198319567796,103.830253382367
128,YISHUN ST 11,128 YISHUN STREET 11 SINGAPORE 760128,760128,1.43387793728634,103.831302218611
254,YISHUN RING RD,254 YISHUN RING ROAD YISHUN SUNSHINE SINGAPORE 760254,760254,1.43461891745071,103.840583866502
262,YISHUN ST 22,262 YISHUN STREET 22 SINGAPORE 760262,760262,1.4357801119708,103.83917092486
276,YISHUN ST 22,276 YISHUN STREET 22 FICUS VALE SINGAPORE 760276,760276,1.43782287576482,103.837838021643
751,YISHUN ST 72,751 YISHUN STREET 72 NEE SOON CENTRAL GREEN SINGAPORE 760751,760751,1.42761188817552,103.834268383036
752,YISHUN ST 72,752 YISHUN STREET 72 NEE SOON CENTRAL GREEN SINGAPORE 760752,760752,1.42723761189081,103.834050197556
733,YISHUN AVE 5,733 YISHUN AVENUE 5 NEE SOON CENTRAL VISTA SINGAPORE 760733,760733,1.42965421082047,103.830889934491
740,YISHUN AVE 5,740 YISHUN AVENUE 5 NEE SOON CENTRAL SPRING SINGAPORE 760740,760740,1.43012361713357,103.832153164362
210,YISHUN ST 21,210 YISHUN STREET 21 YISHUN PALM SPRING SINGAPORE 760210,760210,1.43131678141962,103.838865952817
205,YISHUN ST 21,205 YISHUN STREET 21 SINGAPORE 760205,760205,1.43106560031808,103.836307087652
146,YISHUN ST 11,146 YISHUN STREET 11 SINGAPORE 760146,760146,1.4310017618816,103.83246849055
220,YISHUN ST 21,220 YISHUN STREET 21 KIDSVILLE STUDENT CARE CENTRE SINGAPORE 760220,760220,1.43361671593167,103.835244034191
280,YISHUN ST 22,280 YISHUN STREET 22 FICUS VALE SINGAPORE 760280,760280,1.4385887342867,103.836954484546
772,YISHUN AVE 3,772 YISHUN AVENUE 3 SINGAPORE 760772,760772,1.4236387330377,103.832580045903
154,YISHUN ST 11,154 YISHUN STREET 11 CHONG PANG VISTA SINGAPORE 760154,760154,1.43151402272611,103.834321462185
159,YISHUN ST 11,159 YISHUN STREET 11 CHONG PANG VISTA SINGAPORE 760159,760159,1.43279272238885,103.834028314438
161,YISHUN ST 11,161 YISHUN STREET 11 CHONG PANG VISTA SINGAPORE 760161,760161,1.4327862752601,103.833132900961
221,YISHUN ST 21,221 YISHUN STREET 21 YISHUN GARDENS SINGAPORE 760221,760221,1.43372181338636,103.836068035067
231,YISHUN ST 21,231 YISHUN STREET 21 SINGAPORE 760231,760231,1.43407128728567,103.837079158243
229,YISHUN ST 21,229 YISHUN STREET 21 SINGAPORE 760229,760229,1.4349120066513,103.837200355498
238,YISHUN RING RD,238 YISHUN RING ROAD SINGAPORE 760238,760238,1.43305109575775,103.839244217197
240,YISHUN RING RD,240 YISHUN RING ROAD SINGAPORE 760240,760240,1.43269871879609,103.839369131479
326,YISHUN RING RD,326 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760326,760326,1.42955104737326,103.84243972426
170,ANG MO KIO AVE 4,170 ANG MO KIO AVENUE 4 KEBUN BARU LINK 1 SINGAPORE 560170,560170,1.37400071781295,103.83643153142
212,ANG MO KIO AVE 3,212 ANG MO KIO AVENUE 3 SINGAPORE 560212,560212,1.36880359418469,103.841618072603
201,ANG MO KIO AVE 3,201 ANG MO KIO AVENUE 3 ANG MO KIO VIEW SINGAPORE 560201,560201,1.36884962699229,103.844564835127
307,ANG MO KIO AVE 1,307D ANG MO KIO AVENUE 1 TECK GHEE VISTA SINGAPORE 564307,564307,1.36528761496625,103.845512353446
255,ANG MO KIO AVE 4,255 ANG MO KIO AVENUE 4 KEBUN BARU VIEW SINGAPORE 560255,560255,1.37065487078854,103.834630215787
248,ANG MO KIO AVE 2,57 ANG MO KIO AVENUE 8 ANG MO KIO BUS INTERCHANGE SINGAPORE 567751,567751,1.36951942637994,103.848462230319
256,ANG MO KIO AVE 4,256 ANG MO KIO AVENUE 4 KEBUN BARU VIEW SINGAPORE 560256,560256,1.37061517595951,103.83596769452
328,ANG MO KIO AVE 3,328 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560328,560328,1.36661793708764,103.84786688518
301,ANG MO KIO AVE 3,301 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560301,560301,1.36742112526427,103.845903587276
118,ANG MO KIO AVE 4,118 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560118,560118,1.37329593649654,103.835475719134
348,ANG MO KIO AVE 3,348 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560348,560348,1.36619756975262,103.847899914468
447,ANG MO KIO AVE 10,447 ANG MO KIO AVENUE 10 CHONG BOON CENTRE SINGAPORE 560447,560447,1.36747901420817,103.855967139125
571,ANG MO KIO AVE 3,571 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560571,560571,1.37005501296043,103.85488055876
584,ANG MO KIO AVE 3,584 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560584,560584,1.37071307985916,103.853497803014
454,ANG MO KIO AVE 10,57 ANG MO KIO AVENUE 8 ANG MO KIO BUS INTERCHANGE SINGAPORE 567751,567751,1.36951942637994,103.848462230319
457,ANG MO KIO AVE 10,457 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560457,560457,1.36569761910875,103.858941954115
461,ANG MO KIO AVE 10,461 ANG MO KIO AVENUE 10 SINGAPORE 560461,560461,1.36752776339718,103.85740958675
575,ANG MO KIO AVE 10,575 ANG MO KIO AVENUE 10 CHENG SAN COURT SINGAPORE 560575,560575,1.37138855070768,103.855953346739
561,ANG MO KIO AVE 10,561 ANG MO KIO AVENUE 10 CHENG SAN PLACE SINGAPORE 560561,560561,1.37057765782635,103.857854578394
605,ANG MO KIO AVE 5,605 ANG MO KIO AVENUE 5 YIO CHU KANG GREEN SINGAPORE 560605,560605,1.37967157676416,103.836487400764
512,ANG MO KIO AVE 8,512 ANG MO KIO AVENUE 8 CHENG SAN CREST SINGAPORE 560512,560512,1.3726147414362,103.849155674919
506,ANG MO KIO AVE 8,506 ANG MO KIO AVENUE 8 CHENG SAN CREST SINGAPORE 560506,560506,1.37440041920745,103.84893617353
502,ANG MO KIO AVE 5,502 ANG MO KIO AVENUE 5 CHENG SAN CREST SINGAPORE 560502,560502,1.37572474765516,103.849934305516
523,ANG MO KIO AVE 5,523 ANG MO KIO AVENUE 5 SINGAPORE 560523,560523,1.3729419359545,103.852866402032
644,ANG MO KIO AVE 4,644 ANG MO KIO AVENUE 4 ANG MO KIO 61 SINGAPORE 560644,560644,1.37914986228487,103.84093819913
621,ANG MO KIO AVE 9,621 ANG MO KIO AVENUE 9 YIO CHU KANG HEIGHTS SINGAPORE 560621,560621,1.3830287591126,103.840669099959
625,ANG MO KIO AVE 9,625 ANG MO KIO AVENUE 9 YIO CHU KANG HEIGHTS SINGAPORE 560625,560625,1.38219867741921,103.841211533475
155,ANG MO KIO AVE 4,155 ANG MO KIO AVENUE 4 YIO CHU KANG GROVE SINGAPORE 560155,560155,1.37587723828643,103.840067482919
210,ANG MO KIO AVE 3,210 ANG MO KIO AVENUE 3 SINGAPORE 560210,560210,1.36856005913566,103.843235087734
225,ANG MO KIO AVE 1,225 ANG MO KIO AVENUE 1 SINGAPORE 560225,560225,1.36739612776859,103.838150007464
226,ANG MO KIO AVE 1,226 ANG MO KIO AVENUE 1 SINGAPORE 560226,560226,1.36772803186644,103.838404951621
326,ANG MO KIO AVE 3,326 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560326,560326,1.36706933818888,103.847902498352
302,ANG MO KIO AVE 3,302 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560302,560302,1.36708983179046,103.845660199054
134,ANG MO KIO AVE 3,134 ANG MO KIO AVENUE 3 MINDS - ANG MO KIO TRAINING & DEVELOPMENT CENTRE SINGAPORE 560134,560134,1.37207665479505,103.841947733195
415,ANG MO KIO AVE 10,415 ANG MO KIO AVENUE 10 PCF SPARKLETOTS PRESCHOOL @ TECK GHEE 415 (CC) SINGAPORE 560415,560415,1.36445335577543,103.853655233672
416,ANG MO KIO AVE 10,416 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560416,560416,1.3645417089084,103.855103690549
436,ANG MO KIO AVE 10,436 ANG MO KIO AVENUE 10 CHONG BOON RISE SINGAPORE 560436,560436,1.36734158552808,103.854041064261
470,ANG MO KIO AVE 10,470 ANG MO KIO AVENUE 10 LITTLE GENIUS EDUCARE CENTRE SINGAPORE 560470,560470,1.36408620030202,103.856692408941
476,ANG MO KIO AVE 10,476 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560476,560476,1.36238829184688,103.857880564737
565,ANG MO KIO AVE 3,565 ANG MO KIO AVENUE 3 SINGAPORE 560565,560565,1.3695393440628,103.858385596097
546,ANG MO KIO AVE 10,546 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560546,560546,1.37365123866689,103.857022220393
612,ANG MO KIO AVE 4,612 ANG MO KIO AVENUE 4 YIO CHU KANG GREEN SINGAPORE 560612,560612,1.37890791374409,103.838602654716
312,ANG MO KIO AVE 3,312 ANG MO KIO AVENUE 3 TECK GHEE EVERGREEN SINGAPORE 560312,560312,1.36620036835108,103.848778360851
111,ANG MO KIO AVE 4,111 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560111,560111,1.37085148985913,103.837298157413
431,ANG MO KIO AVE 10,431 ANG MO KIO AVENUE 10 CHONG BOON RISE SINGAPORE 560431,560431,1.36822021035822,103.852978892068
539,ANG MO KIO AVE 10,539 ANG MO KIO AVENUE 10 CHENG SAN VIEW SINGAPORE 560539,560539,1.37537429110231,103.854258752173
725,ANG MO KIO AVE 6,725 ANG MO KIO AVENUE 6 SINGAPORE 560725,560725,1.37279081671095,103.846911241497
501,ANG MO KIO AVE 5,501 ANG MO KIO AVENUE 5 CHENG SAN CREST SINGAPORE 560501,560501,1.37598486077444,103.848860479053
642,ANG MO KIO AVE 5,642 ANG MO KIO AVENUE 5 ANG MO KIO 61 SINGAPORE 560642,560642,1.37794352430397,103.840479239853
648,ANG MO KIO AVE 5,648 ANG MO KIO AVENUE 5 ANG MO KIO 61 SINGAPORE 560648,560648,1.37823859353841,103.843719728887
171,ANG MO KIO AVE 4,171 ANG MO KIO AVENUE 4 KEBUN BARU LINK 1 SINGAPORE 560171,560171,1.37473291237038,103.835682669212
535,BEDOK NTH ST 3,535 BEDOK NORTH STREET 3 SINGAPORE 460535,460535,1.33270278688381,103.923456730636
27,NEW UPP CHANGI RD,27 NEW UPPER CHANGI ROAD SINGAPORE 462027,462027,1.32412432931246,103.934921045772
4,BEDOK STH AVE 1,4 BEDOK SOUTH AVENUE 1 SINGAPORE 460004,460004,1.32248962296588,103.933405282585
3,BEDOK STH AVE 1,3 BEDOK SOUTH AVENUE 1 SINGAPORE 460003,460003,1.32191533930821,103.933180861675
57,NEW UPP CHANGI RD,57 NEW UPPER CHANGI ROAD SINGAPORE 461057,461057,1.32424554153984,103.941568704132
19,CHAI CHEE RD,19 CHAI CHEE ROAD PING YI GARDENS SINGAPORE 461019,461019,1.32723388955932,103.922217484759
36,CHAI CHEE AVE,36 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 461036,461036,1.32534102499628,103.92543538387
32,CHAI CHEE AVE,32 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 461032,461032,1.32371728387748,103.92500108451
40,CHAI CHEE AVE,40 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 461040,461040,1.32604335303082,103.926488452026
103,BEDOK NTH AVE 4,103 BEDOK NORTH AVENUE 4 PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 103 (KN) SINGAPORE 460103,460103,1.33348258777759,103.937542520091
70,BEDOK STH RD,70 BEDOK SOUTH ROAD SIGLAP LUCKY VALLEY SINGAPORE 460070,460070,1.31996943548307,103.94281863033
40,BEDOK STH RD,40 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW SINGAPORE 460040,460040,1.3209863188336,103.939810017674
83,BEDOK NTH RD,651 BEDOK NORTH ROAD BEDOK NORTH MRT STATION (DT29) SINGAPORE 479481,479481,1.33474211664091,103.91797832995
135,BEDOK NTH ST 2,135 BEDOK NORTH STREET 2 SINGAPORE 460135,460135,1.32873535148094,103.936506738278
127,BEDOK NTH ST 2,127 BEDOK NORTH STREET 2 SINGAPORE 460127,460127,1.32797407432231,103.937944117759
122,BEDOK NTH ST 2,122 BEDOK NORTH STREET 2 SINGAPORE 460122,460122,1.32861719819893,103.937787149387
426,BEDOK NTH RD,426 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460426,460426,1.32980063275837,103.928985674792
420,BEDOK NTH ST 1,420 BEDOK NORTH STREET 1 GARDEN HILL SINGAPORE 460420,460420,1.32774467875638,103.928874390405
530,BEDOK NTH ST 3,530 BEDOK NORTH STREET 3 SINGAPORE 460530,460530,1.33371332018833,103.927020293564
519,BEDOK NTH AVE 1,519 BEDOK NORTH AVENUE 1 SINGAPORE 460519,460519,1.33087614142097,103.928059854349
42,CHAI CHEE ST,42 CHAI CHEE STREET PING YI GARDENS SINGAPORE 461042,461042,1.32797877350561,103.925804792632
545,BEDOK NTH ST 3,545 BEDOK NORTH STREET 3 BEDOK NORTH GREEN SINGAPORE 460545,460545,1.3300514240201,103.924118031423
554,BEDOK NTH ST 3,554 BEDOK NORTH STREET 3 KAKI BUKIT GREEN SINGAPORE 460554,460554,1.33262715051315,103.928172121608
548,BEDOK NTH AVE 1,548 BEDOK NORTH AVENUE 1 SINGAPORE 460548,460548,1.33131021834565,103.92685391703
550,BEDOK NTH AVE 1,550 BEDOK NORTH AVENUE 1 SINGAPORE 460550,460550,1.3326931795279,103.926617402908
608,BEDOK RESERVOIR RD,608 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470608,470608,1.33184129947186,103.913196235939
105,BEDOK RESERVOIR RD,105 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470105,470105,1.32914437941094,103.909112780576
37,BEDOK STH AVE 2,37 BEDOK SOUTH AVENUE 2 BEDOK SOUTH PARKVIEW SINGAPORE 460037,460037,1.32190663617287,103.939847213862
52,NEW UPP CHANGI RD,52 NEW UPPER CHANGI ROAD SINGAPORE 461052,461052,1.32390387200176,103.942511366491
159,BEDOK STH AVE 3,159 BEDOK SOUTH AVENUE 3 SIGLAP EAST SINGAPORE 460159,460159,1.31904563538918,103.945624497023
169,BEDOK STH AVE 3,169 BEDOK SOUTH AVENUE 3 SIGLAP EAST SINGAPORE 460169,460169,1.32038884581716,103.945093904498
526,BEDOK NTH ST 3,526 BEDOK NORTH STREET 3 SINGAPORE 460526,460526,1.33421551878132,103.92912981542
408,BEDOK NTH AVE 2,408 BEDOK NORTH AVENUE 2 SINGAPORE 460408,460408,1.32852320209845,103.932856033158
626,BEDOK RESERVOIR RD,626 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470626,470626,1.33436836445678,103.915682191976
709,BEDOK RESERVOIR RD,709 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470709,470709,1.33541606639526,103.922350069667
157,BEDOK STH AVE 3,157 BEDOK SOUTH AVENUE 3 SIGLAP EAST SINGAPORE 460157,460157,1.31873607930176,103.945715581305
415,BEDOK NTH AVE 2,415 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460415,460415,1.32964999532963,103.930260606366
407,BEDOK NTH AVE 3,407 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460407,460407,1.32846320022376,103.933682843781
612,BEDOK RESERVOIR RD,612 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470612,470612,1.3316586704976,103.915937361546
51,CHAI CHEE ST,51 CHAI CHEE STREET CHAI CHEE GARDENS SINGAPORE 460051,460051,1.32881089989839,103.922129869924
607,BEDOK RESERVOIR RD,607 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470607,470607,1.33108483907724,103.912899551537
621,BEDOK RESERVOIR RD,621 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470621,470621,1.334527450026,103.916865046091
723,BEDOK RESERVOIR RD,723 BEDOK RESERVOIR ROAD RESERVOIR VIEW SINGAPORE 470723,470723,1.33695439373089,103.928960561768
21,BEDOK STH RD,21 BEDOK SOUTH ROAD SINGAPORE 460021,460021,1.32014595403693,103.933163375784
61,NEW UPP CHANGI RD,61 NEW UPPER CHANGI ROAD SINGAPORE 461061,461061,1.32275469870145,103.940776413808
67,BEDOK STH AVE 3,67 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460067,460067,1.31897410282406,103.944076222052
32,BEDOK STH AVE 2,32 BEDOK SOUTH AVENUE 2 SINGAPORE 460032,460032,1.32262578075749,103.937815786523
91,BEDOK NTH ST 4,91 BEDOK NORTH STREET 4 SINGAPORE 460091,460091,1.33254881363421,103.940369649715
97,BEDOK NTH AVE 4,97 BEDOK NORTH AVENUE 4 SINGAPORE 460097,460097,1.33296577436017,103.939962571035
98,BEDOK NTH AVE 4,98 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460098,460098,1.3342332740943,103.93984305789
719,BEDOK RESERVOIR RD,719 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470719,470719,1.33641984694912,103.92483267275
305,SHUNFU RD,305 SHUNFU ROAD SHOOTING STAR CHILD DEVELOPMENT CENTRE SINGAPORE 570305,570305,1.35011506071478,103.838727571988
307,SHUNFU RD,307 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570307,570307,1.35048016607758,103.838771255828
312,SHUNFU RD,312 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570312,570312,1.35120461586182,103.838716846527
206,BT BATOK ST 21,206 BUKIT BATOK STREET 21 SINGAPORE 650206,650206,1.34667192602747,103.749383473832
207,BT BATOK ST 21,207 BUKIT BATOK STREET 21 SINGAPORE 650207,650207,1.34624866176031,103.749382188265
167,BT BATOK WEST AVE 8,167 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650167,650167,1.34693272783596,103.742257105901
139,BT BATOK WEST AVE 6,139 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650139,650139,1.35110319953225,103.744169896472
136,BT BATOK WEST AVE 6,136 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650136,650136,1.35090042870513,103.74485764967
175,BT BATOK WEST AVE 8,175 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650175,650175,1.34554897953938,103.741598629749
213,BT BATOK ST 21,213 BUKIT BATOK STREET 21 SINGAPORE 650213,650213,1.34681845451426,103.752496875347
215,BT BATOK ST 21,215 BUKIT BATOK STREET 21 SINGAPORE 650215,650215,1.34677496983575,103.753335935038
239,BT BATOK EAST AVE 5,239 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650239,650239,1.3502391390638,103.755100850762
240,BT BATOK EAST AVE 5,240 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650240,650240,1.35048816023777,103.754177773165
242,BT BATOK EAST AVE 5,242 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650242,650242,1.35095950808957,103.756233418128
237,BT BATOK EAST AVE 5,237 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650237,650237,1.34949080174397,103.755305492466
210,BT BATOK ST 21,210 BUKIT BATOK STREET 21 SINGAPORE 650210,650210,1.34548008232168,103.74995609585
108,BT BATOK WEST AVE 6,108 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650108,650108,1.34744385349941,103.746502064421
